lng,lat,status
GD1-16-415,118.78906752354295,37.872610951969314,0
GD1-16-419,118.78479322164192,37.87914838007955,1
GD1-16-5,118.79887852127648,37.85733856534204,0
GD1-16-505,118.80019834538443,37.85554598460576,0
GD1-16-507,118.79862196304344,37.858936973719956,1
GD1-16-509,118.79584590597754,37.86159404870667,0
GD1-16-511,118.79261063675338,37.86500349903211,1
GD1-16-513,118.79128695216382,37.86852791971022,0
GD1-16-515,118.7896397864836,37.87089966456339,1
GD1-16-522,118.78123808259043,37.883485731957485,0
GD1-16-523,118.78145372392365,37.8848877770741,0
GD1-16-611,118.79417073902518,37.865610317293395,0
GD1-16-7,118.79646637453706,37.860005857761614,0
GD1-16-811,118.7922334302636,37.867256839775074,0
GD1-16-817,118.78646081721084,37.87572691442765,1
GD1-16-819,118.78361079205963,37.879130271989354,0
GD1-16-821,118.782747679938,37.88198549782092,0
GD1-16-9,118.79427576314572,37.86338138866115,0
GD1-16C17,118.78485684565365,37.87613410654405,0
GD1-16N11,118.79234939516361,37.86641504044161,0
GD1-16N13,118.79003953295012,37.869573855051016,0
GD1-16N15,118.78798424427778,37.872929194623225,0
GD1-16N17,118.78559784616606,37.876699404335454,0
GD1-16N3,118.80149320037401,37.85366368723483,0
GD1-16N513,118.79119945630065,37.86866888147314,0
GD1-16NB13,118.78954308516224,37.869721034330986,0
GD1-16P422,118.77974484916311,37.879058174452794,0
GD1-16X003,118.80136064083686,37.853818858743665,0
GD1-16X005,118.8010602735562,37.856415624082,1
GD1-16X007,118.79906254339548,37.86116882921793,1
GD1-16X009,118.79638297703465,37.86405866027403,0
GD1-16X015,118.78924057122018,37.87224798551195,0
GD1-16X206,118.79649221578485,37.86398078200895,1
GD1-16X209,118.79369015668107,37.866410381118015,1
GD1-16X211,118.79210595459332,37.867623621001556,0
GD1-16X212,118.78887315820408,37.867506772766426,1
GD1-16X22,118.78141732876088,37.88432079935051,0
GD1-16X322,118.78018832418121,37.880483802892954,0
GD1-16X521,118.78068507181591,37.88223292539589,0
GD1-16X524,118.7818365190968,37.88567922446322,1
GD1-16X807,118.79885979065038,37.86124174299794,0
GD1-16XN313,118.78974701461013,37.869695412598965,0
GD1-16XN321,118.78068626472475,37.88228245352072,0
GD1-16XN403,118.8041692444475,37.851584551799114,0
GD1-16XN411,118.79396354695082,37.86550087027712,0
GD1-16XN5,118.79672102094342,37.85645491013497,1
GD1-16XN505,118.80126808492075,37.85375045985849,1
GD1-16XN522,118.78114773023377,37.88350962041128,1
GD1-16XN7,118.79854148406436,37.86123534646052,0
GD1-16XN9,118.79385050282742,37.86552511414072,1
GD1-16XNB11,118.78924786472805,37.86764043739048,0
GD1-1-7,118.76974104434032,37.84856008179041,0
GD1-17-010,118.7961964691316,37.865737068979165,0
GD1-17-014,118.79160030021185,37.872081467969785,0
GD1-17-020,118.78395724100268,37.88124199372887,1
GD1-17-022,118.78347008564205,37.88460500269535,1
GD1-17-10,118.79513500286478,37.866012253751144,0
GD1-17-11,118.79353204509282,37.86738794984848,1
GD1-17-12,118.79289255806712,37.86913406144345,1
GD1-17-13,118.79147910076688,37.870831145589065,0
GD1-17-131,118.79186522607316,37.870820763680165,0
GD1-17-14,118.79064910989993,37.872222060554115,0
GD1-17-15,118.78941327806471,37.87374976231082,0
GD1-17-151,118.78875786558804,37.8739038593841,1
GD1-17-16,118.78847494777062,37.87536301481948,0
GD1-17-17,118.78733338909902,37.87703339666284,0
GD1-17-18,118.78605066157293,37.878507725244866,1
GD1-1-718,118.75668032003917,37.86595960176161,0
GD1-17-19,118.78488193109884,37.87999832799912,1
GD1-17-2,118.80401020254764,37.85344947749634,0
GD1-17-20,118.78378577727392,37.88167249131402,1
GD1-1-720,118.75309508526115,37.87003082170317,0
GD1-17-213,118.79139909195165,37.86940453209774,0
GD1-17-215,118.79103986275992,37.87146391392063,1
GD1-17-217,118.78835121590744,37.87494600454306,0
GD1-17-218,118.7879307153015,37.87823595285934,0
GD1-17-22,118.78140426118928,37.88472187056354,0
GD1-17-221,118.78117945790694,37.8838829885212,0
GD1-17-312,118.79414505866006,37.86923658950068,0
GD1-17-317,118.78951477920175,37.87512650358962,0
GD1-17-320,118.78489377365595,37.881430482773645,0
GD1-17-4,118.80176860822249,37.856575944008405,0
GD1-17-406,118.80135094132115,37.85902136151839,0
GD1-17-410,118.79644199404937,37.865553154013895,0
GD1-17-414,118.79205262838074,37.871989002073704,0
GD1-17-418,118.78761598181303,37.87838036378148,1
GD1-17-422,118.78325514290388,37.88417585714164,0
GD1-17-423,118.78180409379112,37.88622021872653,0
GD1-17-503,118.80331401298075,37.85471906925803,1
GD1-17-507,118.79936295109738,37.86137368279175,1
GD1-17-511,118.79359096529197,37.86794332071469,0
GD1-17-521,118.78415172330257,37.882707413398784,0
GD1-17-522,118.7833072160869,37.88444982396341,0
GD1-17-523,118.78193273476387,37.88589847318498,1
GD1-17-6,118.80015986783835,37.8595688261678,0
GD1-17-614,118.78916548466945,37.87290223582134,1
GD1-17-7,118.79854285219851,37.8612916280722,0
GD1-17-706,118.79992066965788,37.86001164360884,0
GD1-17-709,118.79648007934796,37.864313917743424,0
GD1-17-71,118.79909046049649,37.861382352078884,1
GD1-17-710,118.79480040277747,37.86627184360031,1
GD1-17-712,118.79154216890407,37.86968161480164,0
GD1-17-716,118.78786822699587,37.87565149307954,1
GD1-17-718,118.7866571952237,37.87821025063139,1
GD1-17-8,118.79737354281507,37.86273732050019,0
GD1-17-814,118.79070534284993,37.872667120660935,0
GD1-17-818,118.78666698678013,37.878615479689174,0
GD1-17-820,118.78513579066139,37.88109800579813,0
GD1-17-9,118.79595861261963,37.86436466527193,0
GD1-17-903,118.80272817258138,37.85305698273749,0
GD1-17-915,118.78857210959488,37.87468140446017,0
GD1-17-917,118.78790891027006,37.8763940676684,0
GD1-17-92,118.79609956427323,37.8645539430903,0
GD1-17C16,118.78820164125364,37.87534014240097,0
GD1-17C406,118.8014357760477,37.85877233220036,0
GD1-17C709,118.79670523243703,37.86422715346991,0
GD1-17CX806,118.79923771430315,37.86041494113374,1
GD1-17G21,118.78307164127122,37.88316519358413,0
GD1-17G3,118.80299507641031,37.8546856689207,1
GD1-17G5,118.8003727159045,37.85804315067651,0
GD1-17N11,118.79295884173709,37.867180481092916,1
GD1-17N12,118.79253428945272,37.86935571977468,0
GD1-17N13,118.79075071835005,37.87172505281186,0
GD1-17N17,118.78746408501993,37.877738570725235,0
GD1-17N18,118.785896826833,37.87872626112138,0
GD1-17N19,118.78445204952013,37.880081418048185,1
GD1-17N191,118.78462426674074,37.8796824374153,1
GD1-17N20,118.78403203732155,37.88151561590587,0
GD1-17N3,118.80335587631879,37.854572041347964,0
GD1-17N320,118.78594935577026,37.88090099075665,0
GD1-17N406,118.8014357760477,37.85877233220036,0
GD1-17N5,118.80043418009176,37.85776745424513,1
GD1-17N51,118.80043396098768,37.85775844919125,0
GD1-17N521,118.78449235708244,37.88269324053271,0
GD1-17N718,118.78568569438166,37.878454708679804,1
GD1-17N9,118.7957331303079,37.864437920547395,1
GD1-17N92,118.79576513801743,37.864820289290364,0
GD1-17NB11,118.79364410956603,37.867323183396095,0
GD1-17NB13,118.79075039129692,37.871711545191395,0
GD1-17NB131,118.79190717470219,37.87067599068885,0
GD1-17P301,118.80764422739847,37.85896542490016,1
GD1-17P302,118.79868057673042,37.84732423292622,0
GD1-17P406,118.80721173330235,37.86079626543493,0
GD1-17P410,118.79767661540576,37.86772784905367,0
GD1-17P418,118.78568614261557,37.8812968497142,0
GD1-17P422,118.78477611501336,37.88503111852348,0
GD1-17P509,118.79655593842207,37.86650180095621,0
GD1-17P512,118.79201441688298,37.87134998773647,0
GD1-17P514,118.79541168965586,37.87179367587424,1
GD1-17P515,118.7947889423229,37.8725667250535,0
GD1-17P516,118.78774123258653,37.87133839908634,0
GD1-17P518,118.78618579772608,37.87845612824056,1
GD1-17X004,118.80503526957068,37.85728035200199,1
GD1-17X008,118.79924554732912,37.8640216948288,0
GD1-17X023,118.78365524538717,37.884741826587266,0
GD1-17X203,118.8002342588402,37.856088191968176,0
GD1-17X212,118.79628591768459,37.87101156085567,0
GD1-17X213,118.79214768656588,37.872258527242714,0
GD1-17X214,118.79104099585393,37.87254310262469,1
GD1-17X424,118.78141841375057,37.88436582488461,0
GD1-17X520,118.78402320573858,37.88303366369882,1
GD1-17X524,118.78358739915292,37.884756367425915,0
GD1-17X612,118.79397247862357,37.86961757269674,0
GD1-17X615,118.78894485877889,37.87411721884792,0
GD1-17X715,118.7889188282595,37.87304111102088,0
GD1-17X806,118.79890566181517,37.86125905878505,0
GD1-17X808,118.80149013605953,37.86380494316414,0
GD1-17X905,118.80503636787199,37.85732537716074,0
GD1-17X907,118.79640651455604,37.86409208256024,0
GD1-17X911,118.79356494164995,37.87061921134212,0
GD1-17X913,118.78926220206468,37.87220261468839,0
GD1-17XN151,118.78873645178226,37.87395823520959,0
GD1-17XN21,118.78338996548771,37.88411075543989,1
GD1-17XN410,118.79628745066113,37.86574018475899,1
GD1-17XN522,118.78494967546204,37.88487570402426,0
GD1-17XN8,118.79652048495105,37.864106107832285,0
GD1-17XNB410,118.79423638140186,37.86550572007754,1
GD1-18-013,118.79419431689246,37.87126723181654,0
GD1-18-021,118.78623380322566,37.88326588018085,0
GD1-18-1,118.80492158597178,37.854482734213825,0
GD1-18-11,118.79503448399312,37.868425785459905,0
GD1-18-13,118.7930677152839,37.87167176108925,1
GD1-18-15,118.7907344085557,37.87480617222095,0
GD1-18-17,118.78907853334137,37.877763586479915,0
GD1-18-19,118.78667670389976,37.88089895941149,1
GD1-18-20,118.78706227593989,37.88274432911336,0
GD1-18-21,118.784388510492,37.88404156928588,0
GD1-18-211,118.79644504924056,37.86942221369011,0
GD1-18-213,118.7948610573396,37.871581368425936,0
GD1-18-3,118.8046110621633,37.855726150477544,0
GD1-18-303,118.80444652513874,37.85643358025008,1
GD1-18-307,118.80153627224256,37.86196652413615,0
GD1-18-311,118.79657214996973,37.86810504811261,0
GD1-18-315,118.79198089361654,37.874656578858236,0
GD1-18-319,118.78789186808767,37.88038954835221,1
GD1-18-405,118.8036555067284,37.858474845521776,1
GD1-18-409,118.79898804702275,37.86464721008082,1
GD1-18-413,118.79469054638,37.871111027859314,1
GD1-18-417,118.79053877039536,37.87705223828453,0
GD1-18-421,118.78583206630132,37.88357375791693,0
GD1-18-423,118.7837664412101,37.88652380185222,0
GD1-18-5,118.80257633927951,37.858950804580644,0
GD1-18-505,118.80351559025247,37.85739598118523,0
GD1-18-507,118.80127314930894,37.860493173452184,0
GD1-18-509,118.79906309572456,37.863995206305304,0
GD1-18-511,118.79664637411778,37.866482403785426,0
GD1-18-513,118.79582813311119,37.869287493549145,0
GD1-18-520,118.7870679120971,37.882037085123834,0
GD1-18-521,118.78599548289027,37.88375144580417,0
GD1-18-522,118.78482591162474,37.88521053104597,0
GD1-18-523,118.78388745291278,37.886828252695906,0
GD1-18-608,118.79938765009027,37.86332362383401,1
GD1-18-621,118.78477177171159,37.883909640179326,0
GD1-18-7,118.80017397405786,37.8620166434681,0
GD1-18-807,118.80133612103083,37.86121288178413,1
GD1-18-817,118.7898966280391,37.87775565184284,0
GD1-18-819,118.78836675669397,37.88028774508165,0
GD1-18-821,118.78490659241365,37.88384453678259,1
GD1-18-9,118.79795490633006,37.86515170131711,0
GD1-18-914,118.79356548757357,37.87064172401238,1
GD1-18C13,118.7928666196049,37.87181445458468,0
GD1-18C423,118.78381286826898,37.88656363587584,0
GD1-18C505,118.80360804312838,37.857459875574214,0
GD1-18N021,118.78668152778575,37.882979823907675,0
GD1-18N11,118.79505545461663,37.86835339846866,0
GD1-18N15,118.79021455261231,37.87492668552351,0
GD1-18N17,118.78887447254459,37.87778470504665,0
GD1-18N3,118.80487902841385,37.855532865726424,1
GD1-18N5,118.8032598457138,37.85902366348893,1
GD1-18N521,118.78621270061876,37.88384607032414,1
GD1-18N523,118.78397452209106,37.88672000331925,0
GD1-18NX507,118.80136547297036,37.86115838220795,0
GD1-18P219,118.78569997338681,37.87698468222638,0
GD1-18P322,118.78121742008985,37.883571624420156,1
GD1-18P405,118.80775533128835,37.85979249091403,1
GD1-18P413,118.79315156856423,37.874192833661205,0
GD1-18P613,118.79672128864013,37.8695666357044,0
GD1-18X005,118.80503757600624,37.85737490483495,0
GD1-18X007,118.80128789259068,37.861098762730236,0
GD1-18X009,118.79924795643146,37.864120750379676,0
GD1-18X207,118.79951295491207,37.863803657550754,0
GD1-18X212,118.78580196115487,37.88506591341032,0
GD1-18X221,118.78520705301732,37.886346112410436,0
GD1-18X23,118.78399629503824,37.886628418320754,1
GD1-18X524,118.7818890224637,37.88597120215558,0
GD1-18X525,118.78526332726967,37.8863794906107,0
GD1-18X526,118.78612875535967,37.886411941418416,0
GD1-18X813,118.79332352970489,37.871911090315216,1
GD1-18X910,118.79784739011781,37.865403326612345,0
GD1-18XN511,118.79547103402712,37.86674806927017,0
GD1-18XN7,118.79946593208594,37.863739065541466,0
GD1-1-9,118.76747384262501,37.85162098374003,1
GD1-19-1,118.80733910580611,37.854846516031856,0
GD1-19-10,118.79721060880229,37.869126762328136,0
GD1-19-11,118.79617801905586,37.8705928759222,0
GD1-19-12,118.79499115732864,37.8722595180031,0
GD1-19-13,118.79297733534295,37.87450627752852,0
GD1-1-913,118.7643808818409,37.85913088360383,0
GD1-19-14,118.79265693379959,37.87535344259352,0
GD1-19-15,118.79169495296222,37.87692654237282,0
GD1-19-16,118.79043329372112,37.87832853005379,0
GD1-19-17,118.78947526063544,37.880068206932286,0
GD1-19-172,118.78941450295275,37.88037541590185,1
GD1-19-18,118.78823633898963,37.88147432978704,1
GD1-19-19,118.78721015392931,37.883219528017264,0
GD1-19-2,118.80617391499378,37.856449878384765,0
GD1-19-20,118.78558874526345,37.88479358209652,0
GD1-19-21,118.78497659605632,37.886273036806365,1
GD1-19-3,118.80521240084944,37.85802082867004,0
GD1-19-4,118.80388799356616,37.8596221059888,0
GD1-19-41,118.80407185457092,37.858774750872094,0
GD1-19-411,118.79704329580262,37.86972387088056,0
GD1-19-413,118.79401954355893,37.87343191015669,0
GD1-19-5,118.80288046475276,37.86117347361781,1
GD1-19-502,118.80645254109434,37.85669333389622,0
GD1-19-51,118.8030806893704,37.86099699510433,1
GD1-19-522,118.7879679062046,37.884473696337075,0
GD1-19-523,118.78700636618612,37.88607377618792,0
GD1-19-526,118.78826172301059,37.8853430452197,0
GD1-19-6,118.80169280291479,37.862795152972424,1
GD1-19-609,118.79753986587933,37.86771192074913,0
GD1-19-7,118.80059535757529,37.86439066733362,1
GD1-19-709,118.79806731962947,37.867906553289075,0
GD1-19-711,118.79572592378784,37.87069436240866,0
GD1-19-713,118.79331137763131,37.874221928180205,0
GD1-19-715,118.79240008456503,37.87694733519399,1
GD1-19-717,118.78942371327989,37.87981675583013,0
GD1-19-8,118.79942993064861,37.86599621922988,0
GD1-19-807,118.80149101318106,37.86384096332153,0
GD1-19-811,118.79585874287099,37.87054820166197,0
GD1-19-815,118.79268684126137,37.87658713640631,1
GD1-19-819,118.78772702449957,37.88297295546868,0
GD1-19-9,118.79830956286732,37.86758755868191,0
GD1-19-91,118.79839704376762,37.86744659198315,1
GD1-19-916,118.79004130206448,37.87903714700312,0
GD1-19N1,118.80702242110432,37.854905428176835,0
GD1-19N13,118.79301699109558,37.874266951045165,0
GD1-19N14,118.79273066373054,37.87558203351605,1
GD1-19N16,118.79065166046587,37.87842880435995,0
GD1-19N17,118.78974836698862,37.8800820708518,0
GD1-19N2,118.80617831085277,37.856629978929874,0
GD1-19N21,118.78538890835547,37.88593167047942,0
GD1-19N3,118.80557667390163,37.858049023224616,0
GD1-19N41,118.80406746349823,37.8585946501835,0
GD1-19N51,118.80308507842128,37.86117709581721,1
GD1-19N713,118.79320596247162,37.8745613489694,0
GD1-19X007,118.79924669712648,37.86406897134195,0
GD1-19X019,118.78796043097174,37.88228477237836,0
GD1-19X519,118.78787991614776,37.8836552701557,1
GD1-19X520,118.78961944408056,37.88226856491698,0
GD1-19X521,118.78957399766072,37.88226925598269,0
GD1-19X524,118.78693895484422,37.88610632912417,0
GD1-19X525,118.78621590747238,37.88628846498673,0
GD1-19XN523,118.78808247145145,37.88513605371364,0
GD1-19XNB3,118.80744055480588,37.859000081799856,0
GD1-19XNB9,118.7974229194251,37.868510949578045,0
GD1-1C9,118.7676077076024,37.851517628706766,0
GD1-1G13,118.76321582351429,37.857920939363225,1
GD1-1G19,118.75616826354793,37.86736580397844,0
GD1-1G21,118.75413125539767,37.87059642882507,1
GD1-1N11,118.76525886775183,37.85497383393374,0
GD1-1N13,118.76343890660272,37.857746437113946,1
GD1-1N15,118.76126541694727,37.86094769955714,0
GD1-1N17,118.75892624027611,37.86387889257466,1
GD1-1N171,118.75914694229402,37.86360308889979,0
GD1-1N18,118.75698704482906,37.865477576069175,0
GD1-1N20,118.75513438823587,37.868811315610685,0
GD1-1N3,118.7735512043446,37.84352557141198,0
GD1-1N4,118.77465718497041,37.8460650540159,0
GD1-1N9,118.76737097026042,37.852070698789824,0
GD1-1NB13,118.7652276157477,37.85747414747408,1
GD1-1NB3,118.77383426732256,37.84206418870312,0
GD1-1NB4,118.77475411358927,37.844421802134505,0
GD1-1X421,118.75150638836847,37.871085940513986,0
GD1-1X501,118.77419009572112,37.844587951302366,1
GD1-1X619,118.75413726845524,37.86797488163905,0
GD1-1X620,118.75798441488539,37.868237285154244,0
GD1-1X816,118.76129906676154,37.86140662691265,0
GD1-1X915,118.76095482659537,37.86126538993473,0
GD1-1XN16,118.7585498849768,37.86238686127681,0
GD1-1XN414,118.76373409317557,37.86155033571751,0
GD1-2-10,118.76807986436067,37.857014700817274,0
GD1-2-11,118.76493821345021,37.85867886258935,0
GD1-2-13,118.76226423301594,37.8618561163109,0
GD1-2-15,118.76029520320431,37.865061055570905,0
GD1-2-17,118.7577767313439,37.86810526020193,0
GD1-2-171,118.75828586625751,37.868489523011306,0
GD1-2-19,118.75577971128726,37.8711033482,0
GD1-2-204,118.7717337888657,37.84732973172764,0
GD1-2-206,118.77118809621754,37.850162093056795,1
GD1-2-207,118.77009388062685,37.852863069214195,1
GD1-2-3,118.77463302424566,37.84695275076153,1
GD1-2-315,118.75904616815863,37.86318795420841,0
GD1-2-317,118.75864744909329,37.868403045109545,0
GD1-2-4,118.77205284454614,37.84736997188142,0
GD1-2-411,118.76620527273887,37.85844815975596,0
GD1-2-415,118.76169188807164,37.864542443724154,0
GD1-2-419,118.75715804764921,37.87076297963537,0
GD1-2-5,118.77180780146918,37.84947262965125,0
GD1-2-503,118.77468766899574,37.846388898775444,0
GD1-2-504,118.77394188282193,37.84750367430486,0
GD1-2-51,118.77205514655984,37.85031344894843,1
GD1-2-511,118.76586289947286,37.85648044625306,0
GD1-2-513,118.76393566298559,37.8604730582468,0
GD1-2-6,118.76990128112602,37.85051025520385,0
GD1-2-7,118.76990473561649,37.852555121633515,0
GD1-2-8,118.7673263463531,37.85400818590532,1
GD1-2-811,118.76438501538271,37.85930423425102,0
GD1-2-813,118.76378065454722,37.86159693238676,1
GD1-2-9,118.7676689594301,37.85598490047176,1
GD1-2C3,118.77458150068675,37.84669903866649,0
GD1-2C5,118.77187335477166,37.84936354159919,0
GD1-2CPN11,118.76513860222691,37.85779122837229,1
GD1-2N11,118.76514427048517,37.857790692954254,0
GD1-2N19,118.75550546584995,37.871039875540674,0
GD1-2N3,118.77596607122777,37.845693986512124,0
GD1-2N411,118.76717808962223,37.85826690321628,0
GD1-2N5,118.77337960712946,37.8496403921062,0
GD1-2N7,118.77077752157088,37.852945124275436,0
GD1-2X013,118.76095600540162,37.86131491876501,0
GD1-2X04,118.7714635529961,37.84743063926889,0
GD1-2X20,118.75378693124335,37.87045292049348,1
GD1-2X208,118.77007229691012,37.85291068811165,0
GD1-2X615,118.75805278678037,37.86824527240459,0
GD1-2X617,118.7580253589403,37.868047496339,0
GD1-2X815,118.75842368701188,37.86472643883501,0
GD1-2XN415,118.76287738855773,37.86565300204725,0
GD1-3-019,118.75681607004537,37.870718538052074,0
GD1-3-07,118.77251598005947,37.851529408114104,0
GD1-3-09,118.77023794160058,37.855085989407016,0
GD1-3-10,118.76998722156631,37.85600411666032,0
GD1-3-11,118.7674490160041,37.85819302020469,0
GD1-3-12,118.7663695694184,37.85961904444649,0
GD1-3-13,118.7652686003138,37.86109718019395,1
GD1-3-14,118.76407907996824,37.86267572571911,0
GD1-3-15,118.7631151874546,37.86418782085765,1
GD1-3-16,118.76192777162417,37.86585864981161,0
GD1-3-17,118.7607606643181,37.86743007024291,0
GD1-3-19,118.7586045306062,37.87042157685704,0
GD1-3-21,118.75630494996165,37.87312241066507,1
GD1-3-211,118.76798968370402,37.857995723678115,0
GD1-3-3,118.77675299952304,37.84534880004077,1
GD1-3-313,118.76357521621968,37.862512115438975,0
GD1-3-411,118.76866906562252,37.85789768557978,0
GD1-3-412,118.76951752454325,37.858218246776104,0
GD1-3-415,118.76457767943184,37.86357134857676,0
GD1-3-419,118.76002720832109,37.87003547018079,0
GD1-3-5,118.77460137049125,37.848475656058575,0
GD1-3-502,118.77876195003402,37.84763813881818,0
GD1-3-503,118.7753495314661,37.84745993365365,0
GD1-3-504,118.7737832159625,37.848467717226846,0
GD1-3-7,118.77202090772437,37.85173054295457,0
GD1-3-720,118.75769505467757,37.87136303111154,1
GD1-3-813,118.7661028419991,37.860821169559294,0
GD1-3-815,118.76376381097138,37.863750202621866,0
GD1-3-817,118.76232800675338,37.86739535330975,0
GD1-3-819,118.75912484056731,37.87031921310302,0
GD1-3-9,118.76979800955796,37.854743526978964,1
GD1-3-907,118.77103755833468,37.85051793957591,1
GD1-3-913,118.7653277273013,37.86071793885347,0
GD1-3-915,118.76287521418854,37.86460805550777,1
GD1-3C15,118.76349532899563,37.863927637775056,0
GD1-3C503,118.77532692675057,37.84746477876524,0
GD1-3N12,118.76607140642632,37.85950415632435,0
GD1-3N13,118.76520608896028,37.8613345892647,0
GD1-3N14,118.76427875948848,37.86247229518253,0
GD1-3N141,118.76509218294456,37.862275427479275,0
GD1-3N16,118.76201955726067,37.86589556173091,0
GD1-3N17,118.76144132302613,37.86738160040349,0
GD1-3N3,118.77819018381294,37.84559059831412,0
GD1-3N411,118.76835545346174,37.85808707029002,0
GD1-3N7,118.77206773726802,37.8517883929464,0
GD1-3N9,118.76926980541344,37.854510490952116,0
GD1-3NB7,118.77199964896097,37.85179166997906,0
GD1-3X03,118.77929500013262,37.844292453797046,0
GD1-3X207,118.7707274624828,37.85357854054001,0
GD1-3X721,118.75509682308149,37.87105948233558,0
GD1-4-015,118.76712816960266,37.86283718472226,0
GD1-4-07,118.77466036581589,37.85093632507688,0
GD1-4-09,118.77364935779623,37.85236363565712,1
GD1-4-10,118.77167960605168,37.85360943699283,0
GD1-4-11,118.77044730648367,37.85718856455832,0
GD1-4-13,118.76843369604524,37.860410072916295,0
GD1-4-15,118.76633762484201,37.86304047951454,0
GD1-4-17,118.76360565115391,37.86664878572186,0
GD1-4-19,118.76158672483,37.86966981960776,0
GD1-4-204,118.77993524692528,37.84635246644781,0
GD1-4-206,118.77692143257735,37.84952617784542,0
GD1-4-21,118.75874830188192,37.87264451251232,0
GD1-4-210,118.77229559658078,37.85371277025912,0
GD1-4-216,118.76573266757006,37.86490682568479,1
GD1-4-313,118.76637243516227,37.86069100619105,0
GD1-4-317,118.76518441155747,37.86614091692318,0
GD1-4-321,118.75822026810903,37.87242268642111,0
GD1-4-411,118.7720070906663,37.856847547460696,0
GD1-4-415,118.76764814438836,37.8627235282669,1
GD1-4-5,118.77628410118432,37.847585467189354,0
GD1-4-504,118.77887655133503,37.84862508401414,0
GD1-4-505,118.77730902811945,37.848635247058134,0
GD1-4-506,118.77568526955046,37.85008984107511,0
GD1-4-511,118.76988075887625,37.85725338686392,0
GD1-4-612,118.77244177527338,37.856021235100144,0
GD1-4-7,118.77478725550466,37.850542544735816,0
GD1-4-8,118.77526652916819,37.85157804572565,0
GD1-4-81,118.7761782440611,37.850749029120564,0
GD1-4-815,118.76568418746928,37.86327549409968,1
GD1-4-817,118.7646884699663,37.86631050512078,0
GD1-4-819,118.76352386945503,37.86893815380253,1
GD1-4-821,118.7607810441208,37.87210514399088,0
GD1-4-823,118.7587905308665,37.87250875496631,0
GD1-4-9,118.7740817914335,37.85239315332652,0
GD1-4-907,118.77551733244638,37.85066666247259,0
GD1-4-909,118.77384515274683,37.85200034771417,0
GD1-4-91,118.77450295430091,37.85290028681949,0
GD1-4-916,118.76831586171653,37.86023392642043,0
GD1-4-920,118.7671815095191,37.86316744404921,0
GD1-4G12,118.77176448792036,37.855256704862285,0
GD1-4G16,118.76899349042614,37.8591112024755,0
GD1-4G18,118.7678602732754,37.86113936149765,0
GD1-4G22,118.76508961247075,37.865025292317505,1
GD1-4G6,118.77600852430574,37.84935753275685,0
GD1-4J6,118.77699776126776,37.847973320850976,0
GD1-4N12,118.7717131289234,37.855009745650946,0
GD1-4N13,118.76813730217404,37.860369483168085,0
GD1-4N16,118.769511605566,37.85892099420133,0
GD1-4N17,118.76333474360732,37.866724911955224,0
GD1-4N18,118.76757151393444,37.86141845532373,1
GD1-4N19,118.76213339165167,37.86972019155289,0
GD1-4N21,118.7585854031514,37.87248479469657,0
GD1-4N411,118.77099248425789,37.857180363798314,0
GD1-4N511,118.7700460698337,37.85751439820655,0
GD1-4N6,118.77631754179492,37.84897901989904,0
GD1-4N8,118.77448136361949,37.85199976786095,0
GD1-4P204,118.78022425726407,37.84966878884497,0
GD1-4X217,118.76484806315052,37.866331714449096,0
GD1-4X23,118.75854349498253,37.87263406003275,0
GD1-5-06,118.77975213937998,37.85102160820039,0
GD1-5-10,118.77343099833537,37.85652657378273,0
GD1-5-101,118.77368221787142,37.85657909155865,0
GD1-5-11,118.77228446105872,37.857991947894114,0
GD1-5-12,118.771210824631,37.859656651795845,0
GD1-5-14,118.7690298725782,37.86253386258604,0
GD1-5-15,118.76770706331938,37.864238312997415,0
GD1-5-16,118.76667856651957,37.86589779371521,0
GD1-5-17,118.7653729910768,37.86737674859488,0
GD1-5-18,118.764152389002,37.868608935777054,0
GD1-5-20,118.76182307359417,37.871958928524144,0
GD1-5-203,118.78196758729722,37.8467766478045,1
GD1-5-204,118.78235608320429,37.84686985952684,0
GD1-5-214,118.76894842502139,37.861978815609966,0
GD1-5-22,118.75934887958635,37.874004818654,0
GD1-5-3,118.78107228733495,37.845450190006815,0
GD1-5-313,118.7694560036333,37.86039696209965,0
GD1-5-316,118.76819661314731,37.865703839096966,0
GD1-5-4,118.77906412903491,37.84697595613422,0
GD1-5-410,118.77460448383827,37.85618683731955,0
GD1-5-414,118.7705432637102,37.86214851903761,0
GD1-5-418,118.76616053910608,37.8679977765405,1
GD1-5-5,118.77880641057634,37.84854281575015,0
GD1-5-504,118.77988720682275,37.85002413348363,0
GD1-5-505,118.77699692296157,37.84983132549215,0
GD1-5-506,118.77635177409674,37.85135222863375,0
GD1-5-6,118.779139463571,37.851055642445814,0
GD1-5-61,118.77791227248815,37.85010127093397,0
GD1-5-611,118.77334617641768,37.85772822612101,0
GD1-5-614,118.76943733637852,37.86341732124951,0
GD1-5-62,118.78038460395882,37.85086565756389,0
GD1-5-7,118.77667852308879,37.851712139645095,0
GD1-5-71,118.77766804309869,37.85128506516279,0
GD1-5-710,118.77278265756955,37.856970996697314,0
GD1-5-712,118.7705780488455,37.859803550073366,0
GD1-5-714,118.76893189780314,37.86223805655544,0
GD1-5-715,118.76709892398566,37.86541854093098,0
GD1-5-720,118.76332970329496,37.87223364483533,1
GD1-5-721,118.76010703530747,37.87338991842914,0
GD1-5-8,118.77776170779717,37.85234664677027,0
GD1-5-81,118.78065373592563,37.85166333799831,0
