lng,lat,status
118.7755173,37.85066666,0
118.7738452,37.85200035,0
118.774503,37.85290029,0
118.7683159,37.86023393,0
118.7671815,37.86316744,0
118.7717645,37.8552567,0
118.7689935,37.8591112,0
118.7678603,37.86113936,0
118.7650896,37.86502529,0
118.7760085,37.84935753,0
118.7769978,37.84797332,0
118.7717131,37.85500975,0
118.7681373,37.86036948,0
118.7695116,37.85892099,0
118.7633347,37.86672491,0
118.7675715,37.86141846,0
118.7621334,37.86972019,0
118.7585854,37.87248479,0
118.7709925,37.85718036,0
118.7700461,37.8575144,0
118.7763175,37.84897902,0
118.7744814,37.85199977,0
118.7802243,37.84966879,0
118.7648481,37.86633171,0
118.7585435,37.87263406,0
118.7797521,37.85102161,0
118.773431,37.85652657,0
118.7736822,37.85657909,0
118.7722845,37.85799195,0
118.7712108,37.85965665,0
118.7690299,37.86253386,0
118.7677071,37.86423831,0
118.7666786,37.86589779,0
118.765373,37.86737675,0
118.7641524,37.86860894,0
118.7618231,37.87195893,0
118.7819676,37.84677665,0
118.7823561,37.84686986,0
118.7689484,37.86197882,0
118.7593489,37.87400482,0
118.7810723,37.84545019,0
118.769456,37.86039696,0
118.7681966,37.86570384,0
118.7790641,37.84697596,0
118.7746045,37.85618684,0
118.7705433,37.86214852,0
118.7661605,37.86799778,0
118.7788064,37.84854282,0
118.7798872,37.85002413,0
118.7769969,37.84983133,0
118.7763518,37.85135223,0
118.7791395,37.85105564,0
118.7779123,37.85010127,0
118.7733462,37.85772823,0
118.7694373,37.86341732,0
118.7803846,37.85086566,0
118.7766785,37.85171214,0
118.777668,37.85128507,0
118.7727827,37.856971,0
118.770578,37.85980355,0
118.7689319,37.86223806,0
118.7670989,37.86541854,0
118.7633297,37.87223364,0
118.760107,37.87338992,0
118.7777617,37.85234665,0
118.7806537,37.85166334,0
118.7684639,37.86262344,0
118.7697288,37.86230265,0
118.7676694,37.86551357,0
118.7650395,37.86864068,0
118.7800982,37.84934981,0
118.7786116,37.84989027,0
118.7768674,37.85106068,0
118.7797521,37.85102161,0
118.7698815,37.86108647,0
118.7630828,37.87045818,0
118.7611567,37.87356339,0
118.7746801,37.85460246,0
118.7730022,37.85664789,0
118.7718747,37.85796208,0
118.7713206,37.85949735,0
118.770151,37.86095179,0
118.7706549,37.86111763,0
118.7678619,37.86406257,0
118.7664369,37.86624824,0
118.7654322,37.86795465,0
118.7676985,37.86578339,0
118.771111,37.86213322,0
118.7784926,37.84872322,0
118.7767381,37.85135316,0
118.7708151,37.85926173,0
118.7743872,37.85470597,0
118.7680825,37.86378,0
118.7785895,37.84896949,0
118.7747844,37.8599001,0
118.7700205,37.8640459,0
118.7674288,37.86305563,0
118.769546,37.86371261,0
118.774657,37.85174488,0
118.7800718,37.84636391,0
118.7741933,37.85894061,0
118.7719695,37.86191986,0
118.7694758,37.865027,0
118.7674381,37.86819931,0
118.7655485,37.8699708,0
118.7650579,37.87131591,0
118.7769543,37.85373262,0
118.7629912,37.87424309,0
118.7727706,37.85931337,0
118.7710833,37.86477086,0
118.7699371,37.87005803,0
118.7778495,37.85600275,0
118.7734812,37.86146469,0
118.7689273,37.86774903,0
118.7636664,37.87300783,0
118.7840359,37.84774976,0
118.7791712,37.8523749,0
118.7773929,37.85307289,0
118.7781297,37.85442204,0
118.7766244,37.85703019,0
118.7731848,37.86047823,0
118.7710801,37.86368989,0
118.7795089,37.85130229,0
118.775914,37.85677966,0
118.7802208,37.84972406,0
118.7753198,37.85853626,0
118.7822851,37.84863884,0
118.7787867,37.85339416,0
118.7804447,37.85242096,0
118.7762476,37.85363969,0
118.7705841,37.86480539,0
118.7677471,37.86781631,0
118.7663422,37.87084622,0
118.7760318,37.85600766,0
118.7833302,37.84769514,0
118.779146,37.85132805,0
118.778835,37.85256916,0
118.7760592,37.85525505,0
118.7717583,37.86259192,0
118.7640699,37.87086678,0
118.763655,37.873008,0
118.7778495,37.85600275,0
118.7723855,37.86221088,0
118.7695584,37.86467893,0
118.7655404,37.87153388,0
118.7648,37.87384213,0
118.7787966,37.85191663,0
118.7818297,37.84860069,0
118.7649235,37.871399,0
118.7759433,37.85104571,0
118.7690919,37.86322883,0
118.7742466,37.86495293,0
118.7822404,37.84678378,0
118.7635767,37.87267388,0
118.7762042,37.85372368,0
118.7772627,37.85805877,0
118.7763844,37.86123174,0
118.7846358,37.84907392,0
118.7827901,37.84979779,0
118.7824487,37.84977368,0
118.7761415,37.85963416,0
118.7764387,37.85970849,0
118.7749741,37.86117644,0
118.7739683,37.86282663,0
118.7728018,37.86440717,0
118.7716115,37.86595202,0
118.7704662,37.86747591,0
118.7693687,37.86909817,0
118.768247,37.87066447,0
118.767061,37.87239389,0
118.7660462,37.87367931,0
118.7655421,37.87446159,0
118.7637371,37.87692544,0
118.7840584,37.84868405,0
118.7780687,37.8575579,0
118.7742467,37.86401155,0
118.7821635,37.85113827,0
118.7817273,37.85472798,0
118.7833598,37.84986573,0
118.7765125,37.86088749,0
118.7717993,37.86714732,0
118.7689046,37.87345171,0
118.7820795,37.85047968,0
118.7818399,37.85185484,0
118.7824184,37.85228749,0
118.7815144,37.85343399,0
118.7806039,37.85337119,0
118.7783146,37.8592793,0
118.7796209,37.85501208,0
118.7798417,37.85474524,0
118.7770624,37.85823746,0
118.7753733,37.86076504,0
118.7728679,37.8643206,0
118.7702702,37.86783244,0
118.7686657,37.87011317,0
118.7782507,37.85662277,0
118.7745665,37.86123664,0
118.771009,37.86736415,0
118.7700419,37.86968711,0
118.7772648,37.85814658,0
118.7850262,37.84924141,0
118.7814998,37.85188701,0
118.7800602,37.85532749,0
118.777752,37.85856261,0
118.7753467,37.86154918,0
118.7689957,37.86965779,0
118.7679421,37.87121857,0
118.7848434,37.84920139,0
118.7678051,37.87024321,0
118.7818986,37.84924195,0
118.782577,37.84943842,0
118.7748695,37.86155187,0
118.7742609,37.86270512,0
118.7725971,37.8644035,0
118.7695224,37.86887515,0
118.7679447,37.87037624,0
118.7661574,37.87357854,0
118.7840764,37.84848559,0
118.7747891,37.86388401,0
118.7832541,37.85019389,0
118.7720666,37.86692484,0
118.778519,37.8564408,0
118.7676053,37.87211123,0
118.7811859,37.85808082,0
118.7811243,37.85815652,0
118.7821666,37.85032296,0
118.7747765,37.86139707,0
118.7842771,37.8511558,0
118.7780973,37.8606406,0
118.7758306,37.86372192,0
118.7732888,37.86671275,0
118.7715016,37.86990387,0
118.7689401,37.87303679,0
118.7872138,37.84856412,0
118.7682297,37.8746915,0
118.7851713,37.85054769,0
118.7845678,37.85096447,0
118.7819372,37.85684178,0
118.7860209,37.84997403,0
118.7771427,37.8634724,0
118.7727967,37.86988437,0
118.7862325,37.85121398,0
118.7843403,37.85377855,0
118.7879183,37.8504542,0
118.7792112,37.86065755,0
118.788205,37.85009401,0
118.7845484,37.85298716,0
118.7838575,37.85071849,0
118.7816698,37.85611615,0
118.7847917,37.85176733,0
118.7802901,37.8592179,0
118.7768621,37.86219744,0
118.7753787,37.86477822,0
118.7839477,37.85257287,0
118.7839026,37.85258706,0
118.7792364,37.86170215,0
118.7830302,37.85410469,0
118.7807376,37.85798149,0
118.7871064,37.850703,0
118.7840665,37.85184814,0
118.7804625,37.85788205,0
118.7781031,37.86088149,0
118.777899,37.86089808,0
118.777899,37.86089808,0
118.7752647,37.86381378,0
118.7723102,37.86949983,0
118.7734243,37.86951908,0
118.7800695,37.85949149,0
118.7710252,37.86993807,0
118.7830319,37.85194813,0
118.7830142,37.85199092,0
118.7801342,37.85934638,0
118.785386,37.85097233,0
118.7846802,37.8490282,0
118.7870779,37.8485842,0
118.7804657,37.85764553,0
118.7675927,37.87220078,0
118.7817947,37.85848528,0
118.7810935,37.85819438,0
118.781155,37.85811867,0
118.774292,37.86495225,0
118.774543,37.86499351,0
118.7861739,37.84972397,0
118.7725058,37.86628313,0
118.7805412,37.85770393,0
118.7823457,37.85493032,0
118.7763866,37.86605572,0
118.7811434,37.85973424,0
118.7827978,37.85343392,0
118.7893956,37.85046779,0
118.7811909,37.85982135,0
118.7801157,37.86141184,0
118.7787895,37.86296332,0
118.7778957,37.86454429,0
118.7767508,37.86607725,0
118.775476,37.86788465,0
118.7744837,37.86915179,0
118.7732507,37.8708099,0
118.7719741,37.87254974,0
118.7710756,37.87394155,0
118.7711506,37.8732783,0
118.7875391,37.84980234,0
118.7810541,37.8598009,0
118.7891274,37.84877152,0
118.7852379,37.85613641,0
118.7891674,37.84948709,0
118.7800765,37.86261731,0
118.775406,37.86875502,0
118.7898672,37.85117679,0
118.787091,37.85289003,0
118.7831563,37.85933892,0
118.7883525,37.85149484,0
118.7822998,37.85962891,0
118.7778485,37.86541657,0
118.773853,37.87223317,0
118.771122,37.87398139,0
118.7869505,37.85177512,0
118.7860718,37.85114435,0
118.7845859,37.85265778,0
118.7851438,37.85506133,0
118.7872676,37.85173427,0
118.7856291,37.85351578,0
118.7857608,37.85237872,0
118.7821356,37.86036107,0
118.7865808,37.85246312,0
118.7843391,37.85655767,0
118.7851336,37.85464034,0
118.7816993,37.86017175,0
118.7793818,37.86302419,0
118.7782414,37.86474626,0
118.776532,37.86548599,0
118.7740193,37.86969029,0
118.77142,37.87218873,0
118.7834331,37.8566795,0
118.7757151,37.86837651,0
118.7740113,37.86935709,0
118.7864838,37.85126872,0
118.7890013,37.85201422,0
118.7744326,37.86891834,0
118.7734237,37.87044246,0
118.7722138,37.87116784,0
118.7715683,37.87268647,0
118.7753399,37.86789572,0
118.7815386,37.86010436,0
118.782266,37.85822635,0
118.7846913,37.85514251,0
118.7824262,37.85827122,0
118.7812175,37.85998085,0
118.7801155,37.86140509,0
118.7781883,37.86442501,0
118.7730325,37.87119154,0
118.7716668,37.87395067,0
118.7888665,37.84832056,0
118.7869563,37.85201826,0
118.7822139,37.85889152,0
118.7801132,37.86225417,0
118.7766411,37.86245752,0
118.7774081,37.86127484,0
118.7739297,37.86310873,0
118.7743602,37.86495122,0
118.782404,37.85923771,0
118.7889149,37.84938282,0
118.7825863,37.86060595,0
118.7818247,37.85844708,0
118.7810596,37.85823597,0
118.7789645,37.86173553,0
118.7818547,37.85840888,0
118.7810288,37.85827382,0
118.780967,37.85834826,0
118.7763423,37.86610143,0
118.7805071,37.85784759,0
118.7786482,37.86147177,0
118.7823861,37.85472251,0
118.7925871,37.8659092,0
118.7953035,37.85422443,0
118.7776719,37.87603565,0
118.7928283,37.86367144,0
118.7539,37.87330241,0
118.7567791,37.86342,0
118.7539656,37.86648654,0
118.765497,37.85066647,0
118.7677052,37.85179543,0
118.7912615,37.8646592,0
118.7913877,37.86424109,0
118.799687,37.85974947,0
118.7736529,37.84871741,0
118.7739018,37.84867538,0
118.7751531,37.8513014,0
118.7663816,37.87344906,0
118.7776013,37.85607406,0
118.7784114,37.86047145,0
118.7832563,37.85405622,0
118.7679795,37.84572681,0
118.7700258,37.84322324,0
118.767239,37.84583162,0
118.7654167,37.84911192,0
118.7627362,37.85166815,0
118.7693733,37.84325197,0
118.7597036,37.85643125,0
118.7586304,37.85812466,0
118.7588177,37.85812006,0
118.7574292,37.85964701,0
118.7563374,37.86108664,0
118.754972,37.86268439,0
118.7509602,37.86529713,0
118.7509552,37.86815649,0
118.7697511,37.8447507,0
118.7578045,37.86066387,0
118.7521842,37.86755805,0
118.7650797,37.848508,0
118.7540035,37.86479662,0
118.7522571,37.86508316,0
118.7518791,37.86651401,0
118.7629391,37.85178943,0
118.7561235,37.86136459,0
118.7506468,37.86866555,0
118.7607306,37.85480338,0
118.7693187,37.84324919,0
118.7594625,37.85632405,0
118.7562533,37.86041677,0
118.755086,37.86293853,0
118.7538262,37.86415093,0
118.7657309,37.84904144,0
118.7604086,37.85454425,0
118.755062,37.86293438,0
118.7698876,37.84328568,0
118.7664206,37.84723661,0
118.7702785,37.84409687,0
118.7740212,37.84190282,0
118.7569803,37.85849613,0
118.7546889,37.86153012,0
118.7504744,37.86685381,0
118.7493878,37.86895992,0
118.8090618,37.85606772,0
118.8095792,37.85585257,0
118.8028865,37.8632881,0
118.8030925,37.86521274,0
118.8008238,37.86537359,0
118.8006797,37.8664568,0
118.8021132,37.86699338,0
118.8007166,37.86843809,0
118.7994049,37.87010668,0
118.7982906,37.86961023,0
118.807368,37.85695854,0
118.7984761,37.87163429,0
118.7961613,37.8727101,0
118.7964883,37.87424284,0
118.7972205,37.87327498,0
118.7962337,37.87475841,0
118.7940325,37.87584146,0
118.7947145,37.87678144,0
118.7940018,37.8778553,0
118.8072627,37.85590618,0
118.7923748,37.8791863,0
118.7985959,37.86908308,0
118.7918292,37.88105935,0
118.7957518,37.87316227,0
118.793318,37.87637033,0
118.7894453,37.88446475,0
118.7867599,37.88528028,0
118.8074656,37.85909654,0
118.7875548,37.88713294,0
118.794384,37.87814675,0
118.7932131,37.87954288,0
118.7914844,37.88137088,0
118.7824009,37.88834617,0
118.7894353,37.88358208,0
118.7882487,37.88574412,0
118.8051662,37.85892013,0
118.806208,37.85738172,0
118.7904907,37.88257511,0
118.789264,37.88401709,0
118.8050748,37.85983138,0
118.8024097,37.86750232,0
118.8011337,37.86970189,0
118.7982696,37.86921418,0
118.7866325,37.88518312,0
118.8051789,37.86223502,0
118.8031621,37.86247312,0
118.8006004,37.86833176,0
118.807,37.85584715,0
118.8051662,37.85892013,0
118.8052151,37.86232455,0
118.8029121,37.86340482,0
118.8030215,37.86509672,0
118.8010236,37.86657766,0
118.7980826,37.86946928,0
118.8075254,37.85689307,0
118.7986297,37.87140673,0
118.8076647,37.85654861,0
118.7960947,37.87277868,0
118.796211,37.87429032,0
118.7946398,37.8760439,0
118.7947062,37.87737612,0
118.8080543,37.85621832,0
118.7921557,37.87905452,0
118.7893784,37.88451982,0
118.7862947,37.88484593,0
118.8078145,37.85896056,0
118.8061899,37.86036378,0
118.8054694,37.86063608,0
118.7848693,37.88512429,0
118.7981721,37.8712831,0
118.796438,37.87474628,0
118.7995028,37.86385336,0
118.8072147,37.85626725,0
118.8071255,37.86098902,0
118.8071527,37.8602409,0
118.7870565,37.88673513,0
118.8015006,37.86376875,0
118.8022764,37.86716205,0
118.8007461,37.87058163,0
118.7985033,37.87368778,0
118.7962163,37.87684862,0
118.7940538,37.8799985,0
118.7914983,37.88288408,0
118.7899088,37.88624136,0
118.7970474,37.87643956,0
118.7873226,37.88928046,0
118.8096775,37.85801308,0
118.808514,37.8582922,0
118.7951882,37.87990914,0
118.794101,37.88100672,0
118.7928052,37.88240475,0
118.7912824,37.88429267,0
118.8074226,37.86105652,0
118.8068776,37.8596776,0
118.8010295,37.8696224,0
118.7987825,37.8730169,0
118.7979028,37.87469689,0
118.795798,37.87539294,0
118.7937613,37.87824633,0
118.7937427,37.88075995,0
118.7923951,37.88236596,0
118.7896607,37.88538033,0
118.805646,37.86135404,0
118.8051845,37.86432758,0
118.8033812,37.86446963,0
118.8029857,37.86735837,0
118.8024113,37.86798605,0
118.7995767,37.87109498,0
118.7983008,37.87377195,0
118.7900067,37.88699658,0
118.7872173,37.88915594,0
118.8095368,37.85783507,0
118.8077787,37.86121321,0
118.7960841,37.87561649,0
118.8049395,37.8654637,0
118.8024102,37.86798877,0
118.8002499,37.87027393,0
118.7900372,37.88825729,0
118.8043998,37.86804828,0
118.8062824,37.86508276,0
118.7933265,37.8842165,0
118.790358,37.88742364,0
118.804777,37.86579049,0
118.7815679,37.88509468,0
118.7700832,37.84353047,0
118.7459896,37.8695072,0
